transaction_id,user_id,product_id,transaction_date,quantity,price,subtotal,tax,shipping,discount,discount_code,total,payment_method,status,campaign_id,created_at
18390,4802,14,2022-03-21T00:00:00,1,1019,1471,117.68,0,0,,1588.68,debit_card,completed,1084,2022-03-21T00:00:00
18390,4802,35,2022-03-21T00:00:00,1,110,1471,117.68,0,0,,1588.68,debit_card,completed,1084,2022-03-21T00:00:00
18391,4802,6,2023-04-14T00:00:00,1,1233,1918,153.44,0,0,,2071.44,debit_card,completed,,2023-04-14T00:00:00
18391,4802,15,2023-04-14T00:00:00,1,405,1918,153.44,0,0,,2071.44,debit_card,completed,,2023-04-14T00:00:00
18391,4802,13,2023-04-14T00:00:00,1,280,1918,153.44,0,0,,2071.44,debit_card,completed,,2023-04-14T00:00:00
18392,4803,47,2023-08-22T00:00:00,1,377,449,35.92,0,0,,484.92,paypal,completed,,2023-08-22T00:00:00
18392,4803,51,2023-08-22T00:00:00,1,72,449,35.92,0,0,,484.92,paypal,completed,,2023-08-22T00:00:00
18393,4803,39,2023-01-03T00:00:00,1,72,307,24.56,0,0,,331.56,google_pay,cancelled,,2023-01-03T00:00:00
18393,4803,30,2023-01-03T00:00:00,1,73,307,24.56,0,0,,331.56,google_pay,cancelled,,2023-01-03T00:00:00
18393,4803,43,2023-01-03T00:00:00,1,162,307,24.56,0,0,,331.56,google_pay,cancelled,,2023-01-03T00:00:00
18394,4803,52,2024-02-10T00:00:00,1,-48,0,0.0,8.0,0,,8.0,debit_card,completed,,2024-02-10T00:00:00
18395,4803,39,2023-10-08T00:00:00,1,72,539,43.12,0,0,,582.12,debit_card,completed,,2023-10-08T00:00:00
18395,4803,8,2023-10-08T00:00:00,1,467,539,43.12,0,0,,582.12,debit_card,completed,,2023-10-08T00:00:00
18396,4804,11,2024-09-30T00:00:00,1,232,232,18.56,0,0,,250.56,google_pay,completed,,2024-09-30T00:00:00
18397,4804,64,2023-07-29T00:00:00,1,20,20,1.6,8.0,2.15,FLASH20,27.450000000000003,credit_card,completed,251,2023-07-29T00:00:00
18398,4804,37,2023-02-15T00:00:00,1,81,81,6.48,0,0,,87.48,debit_card,completed,187,2023-02-15T00:00:00
18399,4804,9,2022-09-27T00:00:00,1,1172,1172,93.76,0,0,,1265.76,paypal,completed,,2022-09-27T00:00:00
18400,4805,23,2022-10-18T00:00:00,1,35,35,2.8,8.0,0,,45.8,apple_pay,completed,591,2022-10-18T00:00:00
18401,4805,63,2024-10-12T00:00:00,1,23,56,4.48,0,0,,60.480000000000004,paypal,completed,,2024-10-12T00:00:00
18401,4805,53,2024-10-12T00:00:00,1,33,56,4.48,0,0,,60.480000000000004,paypal,completed,,2024-10-12T00:00:00
18402,4805,38,2022-01-18T00:00:00,1,135,135,10.8,0,33.43,WELCOME,112.37,debit_card,completed,,2022-01-18T00:00:00
18403,4806,59,2023-03-06T00:00:00,1,12,12,0.96,8.0,0,,20.96,credit_card,completed,,2023-03-06T00:00:00
18404,4806,16,2023-10-14T00:00:00,1,434,434,34.72,0,0,,468.72,debit_card,completed,,2023-10-14T00:00:00
18405,4806,47,2024-12-06T00:00:00,1,377,597,47.76,0,0,,644.76,google_pay,completed,,2024-12-06T00:00:00
18405,4806,41,2024-12-06T00:00:00,1,27,597,47.76,0,0,,644.76,google_pay,completed,,2024-12-06T00:00:00
18405,4806,42,2024-12-06T00:00:00,1,166,597,47.76,0,0,,644.76,google_pay,completed,,2024-12-06T00:00:00
18405,4806,41,2024-12-06T00:00:00,1,27,597,47.76,0,0,,644.76,google_pay,completed,,2024-12-06T00:00:00
18406,4806,48,2022-05-21T00:00:00,1,399,848,67.84,0,0,,915.84,credit_card,completed,,2022-05-21T00:00:00
18406,4806,51,2022-05-21T00:00:00,1,72,848,67.84,0,0,,915.84,credit_card,completed,,2022-05-21T00:00:00
18406,4806,47,2022-05-21T00:00:00,1,377,848,67.84,0,0,,915.84,credit_card,completed,,2022-05-21T00:00:00
18407,4806,52,2021-12-17T00:00:00,1,-48,35,2.8,8.0,0,,45.8,debit_card,completed,375,2021-12-17T00:00:00
18407,4806,23,2021-12-17T00:00:00,1,35,35,2.8,8.0,0,,45.8,debit_card,completed,375,2021-12-17T00:00:00
18408,4806,5,2023-10-30T00:00:00,1,272,272,21.76,0,0,,293.76,credit_card,completed,,2023-10-30T00:00:00
18409,4806,24,2023-11-12T00:00:00,1,160,160,12.8,0,0,,172.8,,completed,740,2023-11-12T00:00:00
18410,4806,32,2022-06-18T00:00:00,1,190,300,24.0,0,0,,324.0,paypal,completed,,2022-06-18T00:00:00
18410,4806,35,2022-06-18T00:00:00,1,110,300,24.0,0,0,,324.0,paypal,completed,,2022-06-18T00:00:00
18411,4806,63,2024-08-29T00:00:00,1,23,23,1.84,8.0,0,,32.84,credit_card,completed,,2024-08-29T00:00:00
18412,4806,2,2024-10-24T00:00:00,1,589,662,52.96,0,122.14,FLASH20,592.82,apple_pay,completed,,2024-10-24T00:00:00
18412,4806,30,2024-10-24T00:00:00,1,73,662,52.96,0,122.14,FLASH20,592.82,apple_pay,completed,,2024-10-24T00:00:00
18413,4806,53,2021-06-20T00:00:00,1,33,33,2.64,8.0,0,,43.64,debit_card,completed,,2021-06-20T00:00:00
18414,4806,37,2023-11-18T00:00:00,1,81,81,6.48,0,0,,87.48,paypal,completed,,2023-11-18T00:00:00
18415,4806,44,2024-01-10T00:00:00,1,236,236,18.88,0,0,,254.88,credit_card,completed,,2024-01-10T00:00:00
18416,4807,30,2024-12-13T00:00:00,1,73,73,5.84,0,0,,78.84,debit_card,completed,,2024-12-13T00:00:00
18417,4807,12,2024-02-02T00:00:00,1,1176,1176,94.08,0,0,,1270.08,credit_card,completed,,2024-02-02T00:00:00
18418,4807,34,2024-04-09T00:00:00,1,37,99,7.92,0,0,,106.92,apple_pay,completed,,2024-04-09T00:00:00
18418,4807,40,2024-04-09T00:00:00,1,62,99,7.92,0,0,,106.92,apple_pay,completed,,2024-04-09T00:00:00
18419,4809,50,2023-11-28T00:00:00,1,-168,1311,104.88,0,0,,1415.88,credit_card,completed,,2023-11-28T00:00:00
18419,4809,12,2023-11-28T00:00:00,1,1176,1311,104.88,0,0,,1415.88,credit_card,completed,,2023-11-28T00:00:00
18419,4809,45,2023-11-28T00:00:00,1,135,1311,104.88,0,0,,1415.88,credit_card,completed,,2023-11-28T00:00:00
18420,4809,51,2024-10-13T00:00:00,1,72,771,61.68,0,0,,832.68,debit_card,completed,,2024-10-13T00:00:00
18420,4809,17,2024-10-13T00:00:00,1,537,771,61.68,0,0,,832.68,debit_card,completed,,2024-10-13T00:00:00
18420,4809,43,2024-10-13T00:00:00,1,162,771,61.68,0,0,,832.68,debit_card,completed,,2024-10-13T00:00:00
18421,4809,15,2023-12-14T00:00:00,1,405,405,32.4,0,0,,437.4,debit_card,completed,,2023-12-14T00:00:00
18422,4809,22,2024-08-18T00:00:00,1,156,312,24.96,0,0,,336.96,credit_card,completed,,2024-08-18T00:00:00
18422,4809,22,2024-08-18T00:00:00,1,156,312,24.96,0,0,,336.96,credit_card,completed,,2024-08-18T00:00:00
18423,4809,45,2023-05-24T00:00:00,1,135,135,10.8,0,0,,145.8,paypal,completed,,2023-05-24T00:00:00
15470,4809,17,2022-01-25T00:00:00,1,537,1146,91.68,0,0,,1237.68,,pending,714,2022-01-25T00:00:00
15470,4809,2,2022-01-25T00:00:00,1,589,1146,91.68,0,0,,1237.68,,pending,714,2022-01-25T00:00:00
15470,4809,64,2022-01-25T00:00:00,1,20,1146,91.68,0,0,,1237.68,,pending,714,2022-01-25T00:00:00
18425,4810,2,2024-12-19T00:00:00,1,589,589,47.12,0,0,,636.12,debit_card,completed,,2024-12-19T00:00:00
18426,4810,58,2024-12-24T00:00:00,1,40,40,3.2,8.0,0,,51.2,credit_card,completed,658,2024-12-24T00:00:00
18427,4810,61,2024-04-20T00:00:00,1,24,24,1.92,8.0,0,,33.92,debit_card,completed,,2024-04-20T00:00:00
18428,4810,5,2023-09-21T00:00:00,1,272,986,78.88,0,0,,1064.88,credit_card,completed,,2023-09-21T00:00:00
18428,4810,13,2023-09-21T00:00:00,1,280,986,78.88,0,0,,1064.88,credit_card,completed,,2023-09-21T00:00:00
18428,4810,16,2023-09-21T00:00:00,1,434,986,78.88,0,0,,1064.88,credit_card,completed,,2023-09-21T00:00:00
18429,4810,38,2024-11-16T00:00:00,1,135,197,15.76,0,0,,212.76,credit_card,completed,,2024-11-16T00:00:00
18429,4810,40,2024-11-16T00:00:00,1,62,197,15.76,0,0,,212.76,credit_card,completed,,2024-11-16T00:00:00
18430,4810,56,2024-12-15T00:00:00,1,44,625,50.0,0,0,,675.0,apple_pay,completed,,2024-12-15T00:00:00
18430,4810,47,2024-12-15T00:00:00,1,377,625,50.0,0,0,,675.0,apple_pay,completed,,2024-12-15T00:00:00
18430,4810,57,2024-12-15T00:00:00,1,38,625,50.0,0,0,,675.0,apple_pay,completed,,2024-12-15T00:00:00
18430,4810,42,2024-12-15T00:00:00,1,166,625,50.0,0,0,,675.0,apple_pay,completed,,2024-12-15T00:00:00
18431,4810,3,2024-12-28T00:00:00,1,1484,1484,118.72,0,0,,1602.72,debit_card,pending,1193,2024-12-28T00:00:00
18432,4811,59,2023-05-19T00:00:00,1,12,32,2.56,8.0,0,,42.56,google_pay,completed,,2023-05-19T00:00:00
18432,4811,64,2023-05-19T00:00:00,1,20,32,2.56,8.0,0,,42.56,google_pay,completed,,2023-05-19T00:00:00
18433,4811,19,2024-02-26T00:00:00,1,191,191,15.28,0,0,,206.28,debit_card,cancelled,794,2024-02-26T00:00:00
18434,4811,28,2024-05-31T00:00:00,1,173,173,13.84,0,0,,186.84,google_pay,completed,,2024-05-31T00:00:00
18435,4811,54,2023-08-29T00:00:00,1,29,139,11.12,0,0,,150.12,paypal,completed,1212,2023-08-29T00:00:00
18435,4811,33,2023-08-29T00:00:00,1,110,139,11.12,0,0,,150.12,paypal,completed,1212,2023-08-29T00:00:00
18436,4811,61,2023-07-19T00:00:00,1,24,93,7.44,0,0,,100.44,paypal,completed,553,2023-07-19T00:00:00
18436,4811,61,2023-07-19T00:00:00,1,24,93,7.44,0,0,,100.44,paypal,completed,553,2023-07-19T00:00:00
18436,4811,59,2023-07-19T00:00:00,1,12,93,7.44,0,0,,100.44,paypal,completed,553,2023-07-19T00:00:00
18436,4811,53,2023-07-19T00:00:00,1,33,93,7.44,0,0,,100.44,paypal,completed,553,2023-07-19T00:00:00
18437,4811,14,2024-07-14T00:00:00,1,1019,1019,81.52,0,0,,1100.52,apple_pay,completed,,2024-07-14T00:00:00
18438,4812,52,2024-07-19T00:00:00,1,-48,0,0.0,8.0,0,,8.0,credit_card,completed,1145,2024-07-19T00:00:00
18439,4812,14,2021-08-11T00:00:00,1,1019,1210,96.8,0,0,,1306.8,google_pay,completed,,2021-08-11T00:00:00
18439,4812,19,2021-08-11T00:00:00,1,191,1210,96.8,0,0,,1306.8,google_pay,completed,,2021-08-11T00:00:00
18440,4812,17,2023-12-11T00:00:00,1,537,537,42.96,0,60.85,VIP15,519.11,debit_card,completed,,2023-12-11T00:00:00
18441,4812,51,2024-02-12T00:00:00,1,72,471,37.68,0,0,,508.68,debit_card,completed,,2024-02-12T00:00:00
18441,4812,48,2024-02-12T00:00:00,1,399,471,37.68,0,0,,508.68,debit_card,completed,,2024-02-12T00:00:00
18442,4812,53,2022-12-21T00:00:00,1,33,33,2.64,8.0,7.04,SAVE10,36.6,debit_card,completed,,2022-12-21T00:00:00
18443,4812,2,2021-07-31T00:00:00,1,589,589,47.12,0,0,,636.12,apple_pay,completed,,2021-07-31T00:00:00
18444,4813,6,2022-04-30T00:00:00,1,1233,1233,98.64,0,0,,1331.64,google_pay,completed,,2022-04-30T00:00:00
18445,4813,23,2024-07-26T00:00:00,1,35,70,5.6,0,0,,75.6,apple_pay,completed,,2024-07-26T00:00:00
18445,4813,23,2024-07-26T00:00:00,1,35,70,5.6,0,0,,75.6,apple_pay,completed,,2024-07-26T00:00:00
18446,4813,51,2024-07-23T00:00:00,1,72,449,35.92,0,0,,484.92,debit_card,completed,,2024-07-23T00:00:00
18446,4813,47,2024-07-23T00:00:00,1,377,449,35.92,0,0,,484.92,debit_card,completed,,2024-07-23T00:00:00
7828,4813,64,2024-05-19T00:00:00,1,20,20,1.6,8.0,0,,29.6,google_pay,completed,,2024-05-19T00:00:00
18448,4813,19,2024-11-17T00:00:00,1,191,876,70.08,0,0,,946.08,apple_pay,completed,,2024-11-17T00:00:00
18448,4813,27,2024-11-17T00:00:00,1,30,876,70.08,0,0,,946.08,apple_pay,completed,,2024-11-17T00:00:00
18448,4813,20,2024-11-17T00:00:00,1,188,876,70.08,0,0,,946.08,apple_pay,completed,,2024-11-17T00:00:00
18448,4813,8,2024-11-17T00:00:00,1,467,876,70.08,0,0,,946.08,apple_pay,completed,,2024-11-17T00:00:00
18449,4813,24,2022-02-19T00:00:00,1,160,225,18.0,0,0,,243.0,credit_card,completed,1265,2022-02-19T00:00:00
18449,4813,23,2022-02-19T00:00:00,1,35,225,18.0,0,0,,243.0,credit_card,completed,1265,2022-02-19T00:00:00
18449,4813,27,2022-02-19T00:00:00,1,30,225,18.0,0,0,,243.0,credit_card,completed,1265,2022-02-19T00:00:00
18450,4813,28,2023-11-30T00:00:00,1,173,283,22.64,0,0,,305.64,apple_pay,completed,,2023-11-30T00:00:00
18450,4813,33,2023-11-30T00:00:00,1,110,283,22.64,0,0,,305.64,apple_pay,completed,,2023-11-30T00:00:00
18451,4814,39,2023-12-20T00:00:00,1,72,446,35.68,0,0,,481.68,debit_card,completed,555,2023-12-20T00:00:00
18451,4814,29,2023-12-20T00:00:00,1,184,446,35.68,0,0,,481.68,debit_card,completed,555,2023-12-20T00:00:00
18451,4814,32,2023-12-20T00:00:00,1,190,446,35.68,0,0,,481.68,debit_card,completed,555,2023-12-20T00:00:00
18452,4814,18,2024-04-23T00:00:00,1,1137,2382,190.56,0,0,,2572.56,paypal,completed,651,2024-04-23T00:00:00
18452,4814,9,2024-04-23T00:00:00,1,1172,2382,190.56,0,0,,2572.56,paypal,completed,651,2024-04-23T00:00:00
18452,4814,30,2024-04-23T00:00:00,1,73,2382,190.56,0,0,,2572.56,paypal,completed,651,2024-04-23T00:00:00
18453,4814,61,2023-11-22T00:00:00,1,24,86,6.88,0,0,,92.88,debit_card,completed,128,2023-11-22T00:00:00
18453,4814,57,2023-11-22T00:00:00,1,38,86,6.88,0,0,,92.88,debit_card,completed,128,2023-11-22T00:00:00
18453,4814,61,2023-11-22T00:00:00,1,24,86,6.88,0,0,,92.88,debit_card,completed,128,2023-11-22T00:00:00
18454,4815,47,2023-04-29T00:00:00,1,377,1580,126.4,0,205.25,VIP15,1501.15,debit_card,completed,,2023-04-29T00:00:00
18454,4815,41,2023-04-29T00:00:00,1,27,1580,126.4,0,205.25,VIP15,1501.15,debit_card,completed,,2023-04-29T00:00:00
18454,4815,12,2023-04-29T00:00:00,1,1176,1580,126.4,0,205.25,VIP15,1501.15,debit_card,completed,,2023-04-29T00:00:00
18455,4815,19,2022-01-21T00:00:00,1,191,379,30.32,0,0,,409.32,credit_card,completed,,2022-01-21T00:00:00
18455,4815,20,2022-01-21T00:00:00,1,188,379,30.32,0,0,,409.32,credit_card,completed,,2022-01-21T00:00:00
18456,4815,59,2022-11-26T00:00:00,1,12,12,0.96,8.0,0,,20.96,debit_card,completed,,2022-11-26T00:00:00
18457,4816,38,2023-01-09T00:00:00,1,135,563,45.04,0,0,,608.04,credit_card,completed,531,2023-01-09T00:00:00
18457,4816,21,2023-01-09T00:00:00,1,142,563,45.04,0,0,,608.04,credit_card,completed,531,2023-01-09T00:00:00
18457,4816,32,2023-01-09T00:00:00,1,190,563,45.04,0,0,,608.04,credit_card,completed,531,2023-01-09T00:00:00
18457,4816,61,2023-01-09T00:00:00,1,24,563,45.04,0,0,,608.04,credit_card,completed,531,2023-01-09T00:00:00
18457,4816,39,2023-01-09T00:00:00,1,72,563,45.04,0,0,,608.04,credit_card,completed,531,2023-01-09T00:00:00
18458,4816,3,2022-07-29T00:00:00,1,1484,3196,255.68,0,630.88,SAVE10,2820.7999999999997,credit_card,completed,1034,2022-07-29T00:00:00
18458,4816,42,2022-07-29T00:00:00,1,166,3196,255.68,0,630.88,SAVE10,2820.7999999999997,credit_card,completed,1034,2022-07-29T00:00:00
18458,4816,40,2022-07-29T00:00:00,1,62,3196,255.68,0,630.88,SAVE10,2820.7999999999997,credit_card,completed,1034,2022-07-29T00:00:00
18458,4816,3,2022-07-29T00:00:00,1,1484,3196,255.68,0,630.88,SAVE10,2820.7999999999997,credit_card,completed,1034,2022-07-29T00:00:00
17730,4816,33,2024-08-11T00:00:00,1,110,274,21.92,0,0,,295.92,google_pay,refunded,1091,2024-08-11T00:00:00
17730,4816,33,2024-08-11T00:00:00,1,110,274,21.92,0,0,,295.92,google_pay,refunded,1091,2024-08-11T00:00:00
17730,4816,61,2024-08-11T00:00:00,1,24,274,21.92,0,0,,295.92,google_pay,refunded,1091,2024-08-11T00:00:00
17730,4816,52,2024-08-11T00:00:00,1,-48,274,21.92,0,0,,295.92,google_pay,refunded,1091,2024-08-11T00:00:00
17730,4816,36,2024-08-11T00:00:00,1,30,274,21.92,0,0,,295.92,google_pay,refunded,1091,2024-08-11T00:00:00
18460,4816,54,2022-09-29T00:00:00,1,29,73,5.84,0,0,,78.84,debit_card,completed,771,2022-09-29T00:00:00
18460,4816,50,2022-09-29T00:00:00,1,-168,73,5.84,0,0,,78.84,debit_card,completed,771,2022-09-29T00:00:00
18460,4816,56,2022-09-29T00:00:00,1,44,73,5.84,0,0,,78.84,debit_card,completed,771,2022-09-29T00:00:00
18461,4816,27,2023-02-13T00:00:00,1,30,30,2.4,8.0,0,,40.4,credit_card,completed,707,2023-02-13T00:00:00
18462,4816,39,2024-01-30T00:00:00,1,72,182,14.56,0,0,,196.56,,completed,,2024-01-30T00:00:00
18462,4816,33,2024-01-30T00:00:00,1,110,182,14.56,0,0,,196.56,,completed,,2024-01-30T00:00:00
18463,4816,42,2023-10-13T00:00:00,1,166,274,21.92,0,0,,295.92,apple_pay,cancelled,1129,2023-10-13T00:00:00
18463,4816,41,2023-10-13T00:00:00,1,27,274,21.92,0,0,,295.92,apple_pay,cancelled,1129,2023-10-13T00:00:00
18463,4816,49,2023-10-13T00:00:00,1,81,274,21.92,0,0,,295.92,apple_pay,cancelled,1129,2023-10-13T00:00:00
18464,4817,28,2024-10-25T00:00:00,1,173,173,13.84,0,0,,186.84,paypal,completed,,2024-10-25T00:00:00
18465,4817,22,2023-02-08T00:00:00,1,156,298,23.84,0,0,,321.84,debit_card,completed,,2023-02-08T00:00:00
18465,4817,21,2023-02-08T00:00:00,1,142,298,23.84,0,0,,321.84,debit_card,completed,,2023-02-08T00:00:00
18466,4817,15,2023-05-11T00:00:00,1,405,405,32.4,0,31.38,FLASH20,406.02,debit_card,pending,,2023-05-11T00:00:00
18467,4818,16,2022-11-20T00:00:00,1,434,434,34.72,0,0,,468.72,paypal,completed,,2022-11-20T00:00:00
18468,4818,54,2021-05-24T00:00:00,1,29,29,2.32,8.0,0,,39.32,apple_pay,completed,,2021-05-24T00:00:00
18469,4818,37,2021-04-21T00:00:00,1,81,81,6.48,0,0,,87.48,,completed,,2021-04-21T00:00:00
18470,4818,17,2023-10-11T00:00:00,1,537,537,42.96,0,0,,579.96,apple_pay,completed,,2023-10-11T00:00:00
18471,4819,28,2024-08-03T00:00:00,1,173,289,23.12,0,45.28,SAVE10,266.84000000000003,debit_card,completed,,2024-08-03T00:00:00
18471,4819,56,2024-08-03T00:00:00,1,44,289,23.12,0,45.28,SAVE10,266.84000000000003,debit_card,completed,,2024-08-03T00:00:00
18471,4819,39,2024-08-03T00:00:00,1,72,289,23.12,0,45.28,SAVE10,266.84000000000003,debit_card,completed,,2024-08-03T00:00:00
18472,4819,22,2024-10-24T00:00:00,1,156,156,12.48,0,0,,168.48,paypal,completed,1174,2024-10-24T00:00:00
18473,4819,49,2024-12-12T00:00:00,1,81,81,6.48,0,0,,87.48,debit_card,completed,,2024-12-12T00:00:00
18474,4819,55,2024-12-09T00:00:00,1,16,16,1.28,8.0,0,,25.28,paypal,completed,659,2024-12-09T00:00:00
18475,4819,2,2024-05-03T00:00:00,1,589,589,47.12,0,0,,636.12,paypal,completed,,2024-05-03T00:00:00
18476,4819,37,2023-12-26T00:00:00,1,81,247,19.76,0,0,,266.76,google_pay,completed,,2023-12-26T00:00:00
18476,4819,42,2023-12-26T00:00:00,1,166,247,19.76,0,0,,266.76,google_pay,completed,,2023-12-26T00:00:00
18477,4819,43,2024-09-15T00:00:00,1,162,649,51.92,0,0,,700.92,paypal,completed,,2024-09-15T00:00:00
18477,4819,35,2024-09-15T00:00:00,1,110,649,51.92,0,0,,700.92,paypal,completed,,2024-09-15T00:00:00
18477,4819,47,2024-09-15T00:00:00,1,377,649,51.92,0,0,,700.92,paypal,completed,,2024-09-15T00:00:00
18478,4820,43,2024-10-24T00:00:00,1,162,162,12.96,0,0,,174.96,debit_card,completed,,2024-10-24T00:00:00
18479,4820,58,2024-10-18T00:00:00,1,40,69,5.52,0,0,,74.52,apple_pay,completed,,2024-10-18T00:00:00
18479,4820,54,2024-10-18T00:00:00,1,29,69,5.52,0,0,,74.52,apple_pay,completed,,2024-10-18T00:00:00
5933,4820,3,2024-09-11T00:00:00,1,1484,1484,118.72,0,0,,1602.72,google_pay,completed,,2024-09-11T00:00:00
18481,4821,10,2023-04-14T00:00:00,1,412,2206,176.48,0,0,,2382.48,debit_card,completed,,2023-04-14T00:00:00
18481,4821,12,2023-04-14T00:00:00,1,1176,2206,176.48,0,0,,2382.48,debit_card,completed,,2023-04-14T00:00:00
18481,4821,4,2023-04-14T00:00:00,1,562,2206,176.48,0,0,,2382.48,debit_card,completed,,2023-04-14T00:00:00
18481,4821,58,2023-04-14T00:00:00,1,40,2206,176.48,0,0,,2382.48,debit_card,completed,,2023-04-14T00:00:00
18481,4821,55,2023-04-14T00:00:00,1,16,2206,176.48,0,0,,2382.48,debit_card,completed,,2023-04-14T00:00:00
18482,4821,42,2023-10-25T00:00:00,1,166,166,13.28,0,0,,179.28,paypal,completed,,2023-10-25T00:00:00
18483,4821,33,2023-07-08T00:00:00,1,110,110,8.8,0,0,,118.8,apple_pay,completed,,2023-07-08T00:00:00
18484,4821,55,2023-12-26T00:00:00,1,16,54,4.32,0,0,,58.32,credit_card,completed,,2023-12-26T00:00:00
18484,4821,57,2023-12-26T00:00:00,1,38,54,4.32,0,0,,58.32,credit_card,completed,,2023-12-26T00:00:00
18485,4822,43,2023-03-18T00:00:00,1,162,162,12.96,0,26.82,SAVE10,148.14000000000001,debit_card,completed,575,2023-03-18T00:00:00
18486,4822,55,2023-06-11T00:00:00,1,16,16,1.28,8.0,0,,25.28,apple_pay,completed,,2023-06-11T00:00:00
18487,4822,39,2023-10-22T00:00:00,1,72,1248,99.84,0,0,,1347.84,credit_card,refunded,,2023-10-22T00:00:00
18487,4822,12,2023-10-22T00:00:00,1,1176,1248,99.84,0,0,,1347.84,credit_card,refunded,,2023-10-22T00:00:00
18488,4822,42,2023-02-27T00:00:00,1,166,328,26.24,0,0,,354.24,google_pay,completed,,2023-02-27T00:00:00
18488,4822,43,2023-02-27T00:00:00,1,162,328,26.24,0,0,,354.24,google_pay,completed,,2023-02-27T00:00:00
18489,4822,52,2024-02-03T00:00:00,1,-48,16,1.28,8.0,2.61,SAVE10,22.67,credit_card,cancelled,,2024-02-03T00:00:00
18489,4822,55,2024-02-03T00:00:00,1,16,16,1.28,8.0,2.61,SAVE10,22.67,credit_card,cancelled,,2024-02-03T00:00:00
18490,4822,26,2024-06-04T00:00:00,1,32,32,2.56,8.0,0,,42.56,paypal,completed,,2024-06-04T00:00:00
18491,4822,63,2023-08-27T00:00:00,1,23,23,1.84,8.0,0,,32.84,paypal,completed,834,2023-08-27T00:00:00
18492,4822,9,2024-01-12T00:00:00,1,1172,1172,93.76,0,0,,1265.76,google_pay,completed,,2024-01-12T00:00:00
18493,4822,19,2022-09-03T00:00:00,1,191,191,15.28,0,0,,206.28,apple_pay,completed,,2022-09-03T00:00:00
18494,4822,49,2023-11-04T00:00:00,1,81,1561,124.88,0,0,,1685.88,google_pay,completed,1087,2023-11-04T00:00:00
18494,4822,45,2023-11-04T00:00:00,1,135,1561,124.88,0,0,,1685.88,google_pay,completed,1087,2023-11-04T00:00:00
18494,4822,9,2023-11-04T00:00:00,1,1172,1561,124.88,0,0,,1685.88,google_pay,completed,1087,2023-11-04T00:00:00
18494,4822,28,2023-11-04T00:00:00,1,173,1561,124.88,0,0,,1685.88,google_pay,completed,1087,2023-11-04T00:00:00
18495,4822,2,2024-07-21T00:00:00,1,589,1562,124.96,0,0,,1686.96,paypal,completed,,2024-07-21T00:00:00
18495,4822,22,2024-07-21T00:00:00,1,156,1562,124.96,0,0,,1686.96,paypal,completed,,2024-07-21T00:00:00
18495,4822,13,2024-07-21T00:00:00,1,280,1562,124.96,0,0,,1686.96,paypal,completed,,2024-07-21T00:00:00
18495,4822,17,2024-07-21T00:00:00,1,537,1562,124.96,0,0,,1686.96,paypal,completed,,2024-07-21T00:00:00
15300,4822,12,2024-02-16T00:00:00,1,1176,2199,175.92,0,0,,2374.92,debit_card,completed,1022,2024-02-16T00:00:00
15300,4822,16,2024-02-16T00:00:00,1,434,2199,175.92,0,0,,2374.92,debit_card,completed,1022,2024-02-16T00:00:00
15300,4822,2,2024-02-16T00:00:00,1,589,2199,175.92,0,0,,2374.92,debit_card,completed,1022,2024-02-16T00:00:00
18497,4823,45,2024-08-09T00:00:00,1,135,778,62.24,0,0,,840.24,,completed,,2024-08-09T00:00:00
18497,4823,46,2024-08-09T00:00:00,1,371,778,62.24,0,0,,840.24,,completed,,2024-08-09T00:00:00
18497,4823,5,2024-08-09T00:00:00,1,272,778,62.24,0,0,,840.24,,completed,,2024-08-09T00:00:00
18498,4823,46,2024-08-24T00:00:00,1,371,371,29.68,0,0,,400.68,paypal,completed,336,2024-08-24T00:00:00
18499,4823,50,2024-08-08T00:00:00,1,-168,110,8.8,0,26.33,VIP15,92.47,apple_pay,cancelled,,2024-08-08T00:00:00
18499,4823,33,2024-08-08T00:00:00,1,110,110,8.8,0,26.33,VIP15,92.47,apple_pay,cancelled,,2024-08-08T00:00:00
18500,4824,30,2023-03-16T00:00:00,1,73,1557,124.56,0,242.78,FLASH20,1438.78,apple_pay,completed,,2023-03-16T00:00:00
18500,4824,3,2023-03-16T00:00:00,1,1484,1557,124.56,0,242.78,FLASH20,1438.78,apple_pay,completed,,2023-03-16T00:00:00
18501,4824,51,2022-07-22T00:00:00,1,72,1484,118.72,0,0,,1602.72,google_pay,completed,433,2022-07-22T00:00:00
18501,4824,44,2022-07-22T00:00:00,1,236,1484,118.72,0,0,,1602.72,google_pay,completed,433,2022-07-22T00:00:00
18501,4824,12,2022-07-22T00:00:00,1,1176,1484,118.72,0,0,,1602.72,google_pay,completed,433,2022-07-22T00:00:00
18502,4825,57,2023-04-10T00:00:00,1,38,94,7.52,0,0,,101.52,google_pay,refunded,1248,2023-04-10T00:00:00
18502,4825,54,2023-04-10T00:00:00,1,29,94,7.52,0,0,,101.52,google_pay,refunded,1248,2023-04-10T00:00:00
18502,4825,62,2023-04-10T00:00:00,1,27,94,7.52,0,0,,101.52,google_pay,refunded,1248,2023-04-10T00:00:00
18503,4825,49,2022-10-23T00:00:00,1,81,265,21.2,0,0,,286.2,google_pay,completed,,2022-10-23T00:00:00
18503,4825,29,2022-10-23T00:00:00,1,184,265,21.2,0,0,,286.2,google_pay,completed,,2022-10-23T00:00:00
