campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
1095,Influencer - Google - Sep2024,Influencer,Google,64,2024-09-11,2024-11-09,39287,42681.29,12345347,848139,2024-09-08T00:00:00
1096,Social Media - Facebook - Jul2022,Social Media,Facebook,58,2022-07-14,2022-09-05,48640,56437.9,15201697,809570,2022-07-03T00:00:00
1097,Social Media - Facebook - Jul2022,Social Media,Facebook,31,2022-07-14,2022-09-05,48640,56437.9,15201697,809570,2022-07-12T00:00:00
1098,Social Media - Facebook - Jul2022,Social Media,Facebook,4,2022-07-14,2022-09-05,48640,56437.9,15201697,809570,2022-07-04T00:00:00
1099,Email - LinkedIn - Mar2022,Email,LinkedIn,12,2022-03-19,2022-04-26,8177,8195.49,3454209,95344,2022-03-07T00:00:00
1100,Email - LinkedIn - Mar2022,Email,LinkedIn,58,2022-03-19,2022-04-26,8177,8195.49,3454209,95344,2022-03-09T00:00:00
1101,Email - LinkedIn - Mar2022,Email,LinkedIn,45,2022-03-19,2022-04-26,8177,8195.49,3454209,95344,2022-03-18T00:00:00
1102,Email - LinkedIn - Mar2022,Email,LinkedIn,52,2022-03-19,2022-04-26,8177,8195.49,3454209,95344,2022-03-12T00:00:00
1103,Email - LinkedIn - Mar2022,Email,LinkedIn,15,2022-03-19,2022-04-26,8177,8195.49,3454209,95344,2022-03-12T00:00:00
1104,Display - YouTube - Jan2020,Display,YouTube,20,2020-01-19,2020-02-27,19924,18077.71,8764683,456657,2020-01-16T00:00:00
1105,Display - YouTube - Jan2020,Display,YouTube,34,2020-01-19,2020-02-27,19924,18077.71,8764683,456657,2020-01-09T00:00:00
1106,Influencer - Instagram - Apr2020,Influencer,Instagram,52,2020-04-11,2020-05-23,5688,4996.23,1233099,24528,2020-04-10T00:00:00
1107,Social Media - TikTok - May2020,Social Media,TikTok,24,2020-05-06,2020-06-02,17702,16611.79,861857,51344,2020-04-23T00:00:00
1108,Video - TikTok - Sep2021,Video,TikTok,39,2021-09-25,2021-11-04,56628,,13464847,559550,2021-09-13T00:00:00
1109,Video - TikTok - Sep2021,Video,TikTok,58,2021-09-25,2021-11-04,56628,,13464847,559550,2021-09-11T00:00:00
1110,Video - TikTok - Sep2021,Video,TikTok,21,2021-09-25,2021-11-04,56628,,13464847,559550,2021-09-22T00:00:00
1111,Social Media - Instagram - Aug2022,Social Media,Instagram,48,2022-08-21,2022-10-03,32108,22699.01,10211098,134106,2022-08-12T00:00:00
1112,Email - Instagram - Aug2022,Email,Instagram,21,2022-08-28,2022-10-29,8993,6591.27,2795747,151842,2022-08-26T00:00:00
1113,Social Media - TikTok - Mar2020,Social Media,TikTok,18,2020-03-08,2020-05-18,44954,40055.69,11596184,778726,2020-03-05T00:00:00
1114,Social Media - TikTok - Mar2020,Social Media,TikTok,60,2020-03-08,2020-05-18,44954,40055.69,11596184,778726,2020-03-06T00:00:00
1115,Social Media - TikTok - Mar2020,Social Media,TikTok,42,2020-03-08,2020-05-18,44954,40055.69,11596184,778726,2020-03-02T00:00:00
1116,Social Media - TikTok - Mar2020,Social Media,TikTok,47,2020-03-08,2020-05-18,44954,40055.69,11596184,778726,2020-02-24T00:00:00
1117,Social Media - TikTok - Mar2020,Social Media,TikTok,54,2020-03-08,2020-05-18,44954,40055.69,11596184,778726,2020-03-01T00:00:00
1118,Search - YouTube - Dec2021,Search,YouTube,34,2021-12-22,2022-03-07,67424,57147.86,8856488,144158,2021-12-15T00:00:00
1119,Email - Google - Sep2024,Email,Google,40,2024-09-12,2024-10-04,6861,8171.94,2790449,86552,2024-09-03T00:00:00
1120,Email - Google - Sep2024,Email,Google,34,2024-09-12,2024-10-04,6861,8171.94,2790449,86552,2024-09-03T00:00:00
1121,Email - Google - Sep2024,Email,Google,62,2024-09-12,2024-10-04,6861,8171.94,2790449,86552,2024-08-31T00:00:00
1122,Email - Google - Sep2024,Email,Google,12,2024-09-12,2024-10-04,6861,8171.94,2790449,86552,2024-08-29T00:00:00
1123,Email - Google - Sep2024,Email,Google,1,2024-09-12,2024-10-04,6861,8171.94,2790449,86552,2024-09-06T00:00:00
1124,Social Media - Google - Apr2024,Social Media,Google,1,2024-04-29,2024-07-06,29230,22714.07,10023538,358249,2024-04-16T00:00:00
1125,Social Media - Google - Apr2024,Social Media,Google,6,2024-04-29,2024-07-06,29230,22714.07,10023538,358249,2024-04-16T00:00:00
1126,Display - Facebook - Apr2020,Display,Facebook,46,2020-04-08,2020-05-10,29611,33518.52,16328865,232316,2020-03-27T00:00:00
1127,Influencer - Twitter - Feb2022,Influencer,Twitter,15,2022-02-16,2022-04-22,39111,38204.49,17150296,1224487,2022-02-11T00:00:00
1128,Influencer - Twitter - Feb2022,Influencer,Twitter,30,2022-02-16,2022-04-22,39111,38204.49,17150296,1224487,2022-02-08T00:00:00
1129,Display - Twitter - Oct2023,Display,Twitter,49,2023-10-09,2023-11-15,4494,4716.71,1238634,79882,2023-10-06T00:00:00
1130,Display - Twitter - Oct2023,Display,Twitter,44,2023-10-09,2023-11-15,4494,4716.71,1238634,79882,2023-10-08T00:00:00
1131,Display - Twitter - Oct2023,Display,Twitter,3,2023-10-09,2023-11-15,4494,4716.71,1238634,79882,2023-10-06T00:00:00
1132,Display - Twitter - Oct2023,Display,Twitter,24,2023-10-09,2023-11-15,4494,4716.71,1238634,79882,2023-10-01T00:00:00
1133,Display - LinkedIn - May2022,Display,LinkedIn,48,2022-05-23,2022-07-11,5931,,1379593,34156,2022-05-16T00:00:00
1134,Display - LinkedIn - May2022,Display,LinkedIn,26,2022-05-23,2022-07-11,5931,,1379593,34156,2022-05-22T00:00:00
1135,Display - LinkedIn - May2022,Display,LinkedIn,1,2022-05-23,2022-07-11,5931,,1379593,34156,2022-05-13T00:00:00
1136,Display - LinkedIn - May2022,Display,LinkedIn,21,2022-05-23,2022-07-11,5931,,1379593,34156,2022-05-20T00:00:00
1137,Display - LinkedIn - May2022,Display,LinkedIn,57,2022-05-23,2022-07-11,5931,,1379593,34156,2022-05-11T00:00:00
1138,Email - YouTube - Apr2023,Email,YouTube,42,2023-04-15,2023-04-22,7164,7167.33,1159139,90105,2023-04-02T00:00:00
1139,Email - YouTube - Apr2023,Email,YouTube,5,2023-04-15,2023-04-22,7164,7167.33,1159139,90105,2023-04-07T00:00:00
1140,Email - LinkedIn - Jul2020,Email,LinkedIn,20,2020-07-20,2020-09-09,2001,1952.32,383686,16886,2020-07-10T00:00:00
1141,Email - LinkedIn - Jul2020,Email,LinkedIn,26,2020-07-20,2020-09-09,2001,1952.32,383686,16886,2020-07-16T00:00:00
1142,Email - LinkedIn - Jul2020,Email,LinkedIn,43,2020-07-20,2020-09-09,2001,1952.32,383686,16886,2020-07-09T00:00:00
1143,Email - LinkedIn - Jul2020,Email,LinkedIn,62,2020-07-20,2020-09-09,2001,1952.32,383686,16886,2020-07-17T00:00:00
1144,Email - TikTok - Jul2024,Email,TikTok,60,2024-07-13,2024-08-24,503,415.39,197101,12999,2024-07-07T00:00:00
1145,Email - TikTok - Jul2024,Email,TikTok,52,2024-07-13,2024-08-24,503,415.39,197101,12999,2024-07-11T00:00:00
1146,Email - TikTok - Jul2024,Email,TikTok,46,2024-07-13,2024-08-24,503,415.39,197101,12999,2024-07-09T00:00:00
1147,Email - TikTok - Jul2024,Email,TikTok,2,2024-07-13,2024-08-24,503,415.39,197101,12999,2024-07-09T00:00:00
1148,Email - TikTok - Nov2024,Email,TikTok,1,2024-11-21,2025-02-11,9958,7114.7,983756,49925,2024-11-15T00:00:00
1149,Email - TikTok - Nov2024,Email,TikTok,61,2024-11-21,2025-02-11,9958,7114.7,983756,49925,2024-11-20T00:00:00
1150,Social Media - Google - Jun2020,Social Media,Google,31,2020-06-30,2020-08-25,29163,32643.54,16245869,360293,2020-06-29T00:00:00
1151,Social Media - Google - Jun2020,Social Media,Google,46,2020-06-30,2020-08-25,29163,32643.54,16245869,360293,2020-06-27T00:00:00
1152,Social Media - Google - Jun2020,Social Media,Google,51,2020-06-30,2020-08-25,29163,32643.54,16245869,360293,2020-06-23T00:00:00
1153,Social Media - Google - Jun2020,Social Media,Google,57,2020-06-30,2020-08-25,29163,32643.54,16245869,360293,2020-06-27T00:00:00
1154,Social Media - YouTube - Mar2024,Social Media,YouTube,16,2024-03-29,2024-05-17,21288,22199.41,-10716085,818002,2024-03-15T00:00:00
1155,Social Media - YouTube - Mar2024,Social Media,YouTube,54,2024-03-29,2024-05-17,21288,22199.41,-10716085,818002,2024-03-27T00:00:00
1156,Social Media - YouTube - Mar2024,Social Media,YouTube,12,2024-03-29,2024-05-17,21288,22199.41,-10716085,818002,2024-03-26T00:00:00
1157,Social Media - YouTube - Mar2024,Social Media,YouTube,41,2024-03-29,2024-05-17,21288,22199.41,-10716085,818002,2024-03-28T00:00:00
1158,Social Media - YouTube - Mar2024,Social Media,YouTube,48,2024-03-29,2024-05-17,21288,22199.41,-10716085,818002,2024-03-19T00:00:00
1159,Search - Facebook - Sep2020,Search,Facebook,53,2020-09-22,2020-10-22,49378,44872.38,6454732,391317,2020-09-21T00:00:00
1160,Search - Facebook - Sep2020,Search,Facebook,15,2020-09-22,2020-10-22,49378,44872.38,6454732,391317,2020-09-17T00:00:00
1161,Email - Facebook - Jun2023,Email,Facebook,25,2023-06-29,2023-08-09,2366,2352.49,713327,29639,2023-06-25T00:00:00
1162,Email - Facebook - Jun2023,Email,Facebook,57,2023-06-29,2023-08-09,2366,2352.49,713327,29639,2023-06-25T00:00:00
1163,Email - Instagram - Jul2022,Email,Instagram,1,2022-07-25,2022-09-06,5082,3998.66,728347,29633,2022-07-14T00:00:00
1164,Email - Instagram - Jul2022,Email,Instagram,50,2022-07-25,2022-09-06,5082,3998.66,728347,29633,2022-07-13T00:00:00
1165,Display - Twitter - Oct2022,Display,Twitter,6,2022-10-03,2022-11-19,28335,20539.48,4384788,316851,2022-09-20T00:00:00
1166,Display - Twitter - Oct2022,Display,Twitter,31,2022-10-03,2022-11-19,28335,20539.48,4384788,316851,2022-09-24T00:00:00
1167,Influencer - LinkedIn - Mar2023,Influencer,LinkedIn,37,2023-03-04,2023-03-19,6867,6546.51,2200172,48469,2023-02-23T00:00:00
1168,Influencer - LinkedIn - Mar2023,Influencer,LinkedIn,45,2023-03-04,2023-03-19,6867,6546.51,2200172,48469,2023-03-02T00:00:00
1169,Search - Google - Apr2020,Search,Google,36,2020-04-24,2020-07-20,60319,70569.6,29980883,1170571,2020-04-21T00:00:00
1170,Search - Google - Apr2020,Search,Google,12,2020-04-24,2020-07-20,60319,70569.6,29980883,1170571,2020-04-13T00:00:00
1171,Search - Google - Apr2020,Search,Google,16,2020-04-24,2020-07-20,60319,70569.6,29980883,1170571,2020-04-17T00:00:00
1172,Search - Google - Apr2020,Search,Google,44,2020-04-24,2020-07-20,60319,70569.6,29980883,1170571,2020-04-11T00:00:00
1173,Email - YouTube - Oct2024,Email,YouTube,39,2024-10-05,2024-11-06,3734,2759.43,-1056889,83930,2024-10-02T00:00:00
1174,Email - YouTube - Oct2024,Email,YouTube,22,2024-10-05,2024-11-06,3734,2759.43,-1056889,83930,2024-09-22T00:00:00
1175,Email - Facebook - Mar2023,Email,Facebook,47,2023-03-27,2023-06-03,1568,1758.05,614595,36160,2023-03-25T00:00:00
1176,Email - Facebook - Mar2023,Email,Facebook,17,2023-03-27,2023-06-03,1568,1758.05,614595,36160,2023-03-13T00:00:00
1177,Email - Facebook - Mar2023,Email,Facebook,55,2023-03-27,2023-06-03,1568,1758.05,614595,36160,2023-03-21T00:00:00
1178,Email - YouTube - Jan2023,Email,YouTube,32,2023-01-24,2023-02-27,3783,4092.36,405996,15533,2023-01-21T00:00:00
1179,Email - YouTube - Jan2023,Email,YouTube,38,2023-01-24,2023-02-27,3783,4092.36,405996,15533,2023-01-17T00:00:00
1180,Email - YouTube - Jan2023,Email,YouTube,17,2023-01-24,2023-02-27,3783,4092.36,405996,15533,2023-01-19T00:00:00
1181,Email - YouTube - Jan2023,Email,YouTube,59,2023-01-24,2023-02-27,3783,4092.36,405996,15533,2023-01-13T00:00:00
1182,Social Media - LinkedIn - Oct2021,Social Media,LinkedIn,63,2021-10-14,2021-12-11,12182,8871.32,593474,21312,2021-10-03T00:00:00
1183,Social Media - LinkedIn - Oct2021,Social Media,LinkedIn,15,2021-10-14,2021-12-11,12182,8871.32,593474,21312,2021-10-07T00:00:00
1184,Social Media - LinkedIn - Oct2021,Social Media,LinkedIn,19,2021-10-14,2021-12-11,12182,8871.32,593474,21312,2021-10-03T00:00:00
1185,Social Media - LinkedIn - Oct2021,Social Media,LinkedIn,44,2021-10-14,2021-12-11,12182,8871.32,593474,21312,2021-10-02T00:00:00
1186,Social Media - LinkedIn - Oct2021,Social Media,LinkedIn,53,2021-10-14,2021-12-11,12182,8871.32,593474,21312,2021-10-06T00:00:00
1187,Email - Twitter - Mar2021,Email,Twitter,31,2021-03-17,2021-05-29,4350,3156.26,1114032,16152,2021-03-06T00:00:00
1188,Email - Twitter - Mar2021,Email,Twitter,49,2021-03-17,2021-05-29,4350,3156.26,1114032,16152,2021-03-04T00:00:00
1189,Email - Twitter - Mar2021,Email,Twitter,2,2021-03-17,2021-05-29,4350,3156.26,1114032,16152,2021-03-07T00:00:00
1190,Influencer - Instagram - Sep2023,Influencer,Instagram,9,2023-09-14,2023-11-10,14623,16827.89,2185498,53332,2023-09-11T00:00:00
1191,Influencer - Instagram - Sep2023,Influencer,Instagram,43,2023-09-14,2023-11-10,14623,16827.89,2185498,53332,2023-09-08T00:00:00
1192,Influencer - Instagram - Sep2023,Influencer,Instagram,61,2023-09-14,2023-11-10,14623,16827.89,2185498,53332,2023-09-03T00:00:00
1193,Influencer - TikTok - Dec2024,Influencer,TikTok,3,2024-12-08,2025-02-21,55599,53862.78,8345298,311216,2024-12-05T00:00:00
1194,Influencer - TikTok - Dec2024,Influencer,TikTok,25,2024-12-08,2025-02-21,55599,53862.78,8345298,311216,2024-11-25T00:00:00
1195,Influencer - TikTok - Dec2024,Influencer,TikTok,62,2024-12-08,2025-02-21,55599,53862.78,8345298,311216,2024-12-03T00:00:00
1196,Influencer - TikTok - Dec2024,Influencer,TikTok,40,2024-12-08,2025-02-21,55599,53862.78,8345298,311216,2024-12-03T00:00:00
1197,Social Media - Google - Mar2023,Social Media,Google,33,2023-03-01,2023-04-11,25093,19401.94,5972830,118968,2023-02-18T00:00:00
1198,Social Media - Google - Mar2023,Social Media,Google,42,2023-03-01,2023-04-11,25093,19401.94,5972830,118968,2023-02-18T00:00:00
1199,Social Media - Google - Mar2023,Social Media,Google,23,2023-03-01,2023-04-11,25093,19401.94,5972830,118968,2023-02-28T00:00:00
1200,Social Media - Google - Mar2023,Social Media,Google,48,2023-03-01,2023-04-11,25093,19401.94,5972830,118968,2023-02-22T00:00:00
1201,Influencer - Instagram - May2021,Influencer,Instagram,37,2021-05-16,2021-07-29,9818,,1676322,53356,2021-05-15T00:00:00
1202,Influencer - Instagram - May2021,Influencer,Instagram,5,2021-05-16,2021-07-29,9818,,1676322,53356,2021-05-04T00:00:00
1203,Influencer - Instagram - May2021,Influencer,Instagram,32,2021-05-16,2021-07-29,9818,,1676322,53356,2021-05-03T00:00:00
1204,Influencer - Instagram - May2021,Influencer,Instagram,39,2021-05-16,2021-07-29,9818,,1676322,53356,2021-05-03T00:00:00
1205,Video - Google - May2020,Video,Google,42,2020-05-08,2020-07-28,8919,9640.96,1605344,81371,2020-04-27T00:00:00
1206,Video - Google - May2020,Video,Google,22,2020-05-08,2020-07-28,8919,9640.96,1605344,81371,2020-04-24T00:00:00
1207,Video - Google - May2020,Video,Google,10,2020-05-08,2020-07-28,8919,9640.96,1605344,81371,2020-04-25T00:00:00
1208,Social Media - YouTube - Feb2024,Social Media,YouTube,6,2024-02-01,2024-02-19,28431,31964.98,9853049,573413,2024-01-29T00:00:00
1209,Social Media - YouTube - Feb2024,Social Media,YouTube,8,2024-02-01,2024-02-19,28431,31964.98,9853049,573413,2024-01-27T00:00:00
1210,Social Media - YouTube - Feb2024,Social Media,YouTube,50,2024-02-01,2024-02-19,28431,31964.98,9853049,573413,2024-01-24T00:00:00
1211,Social Media - LinkedIn - Apr2021,Social Media,LinkedIn,15,2021-04-03,2021-06-12,30091,28516.89,7746014,255193,2021-03-30T00:00:00
1212,Social Media - Instagram - Aug2023,Social Media,Instagram,54,2023-08-12,2023-09-11,42130,42758.99,9181949,451079,2023-07-29T00:00:00
1213,Social Media - Instagram - Aug2023,Social Media,Instagram,42,2023-08-12,2023-09-11,42130,42758.99,9181949,451079,2023-08-04T00:00:00
1214,Social Media - Instagram - Aug2023,Social Media,Instagram,41,2023-08-12,2023-09-11,42130,42758.99,9181949,451079,2023-08-11T00:00:00
1215,Social Media - TikTok - Nov2023,Social Media,TikTok,11,2023-11-07,2023-12-04,15981,17977.01,2101695,121908,2023-10-29T00:00:00
1216,Influencer - TikTok - Feb2020,Influencer,TikTok,18,2020-02-08,2020-05-07,42248,30629.73,1950715,145170,2020-02-01T00:00:00
1217,Influencer - TikTok - Feb2020,Influencer,TikTok,10,2020-02-08,2020-05-07,42248,30629.73,1950715,145170,2020-02-02T00:00:00
1218,Social Media - YouTube - Aug2024,Social Media,YouTube,40,2024-08-12,2024-09-06,25892,25043.31,9619702,743177,2024-08-01T00:00:00
1219,Search - Facebook - Mar2022,Search,Facebook,34,2022-03-21,2022-04-15,61786,67531.22,-10511972,164947,2022-03-11T00:00:00
1220,Search - Facebook - Mar2022,Search,Facebook,19,2022-03-21,2022-04-15,61786,67531.22,-10511972,164947,2022-03-14T00:00:00
1221,Search - Facebook - Mar2022,Search,Facebook,28,2022-03-21,2022-04-15,61786,67531.22,-10511972,164947,2022-03-13T00:00:00
1222,Video - TikTok - Feb2023,Video,TikTok,50,2023-02-03,2023-04-23,116237,124371.71,-45113993,1493505,2023-01-20T00:00:00
1223,Video - TikTok - Feb2023,Video,TikTok,45,2023-02-03,2023-04-23,116237,124371.71,-45113993,1493505,2023-01-21T00:00:00
1224,Video - TikTok - Feb2023,Video,TikTok,26,2023-02-03,2023-04-23,116237,124371.71,-45113993,1493505,2023-02-02T00:00:00
1225,Social Media - Google - Jul2022,Social Media,Google,44,2022-07-19,2022-08-19,26481,30413.23,3515218,126540,2022-07-07T00:00:00
1226,Social Media - Google - Jul2022,Social Media,Google,20,2022-07-19,2022-08-19,26481,30413.23,3515218,126540,2022-07-10T00:00:00
1227,Social Media - Google - Jul2022,Social Media,Google,27,2022-07-19,2022-08-19,26481,30413.23,3515218,126540,2022-07-14T00:00:00
1228,Social Media - Google - Jul2022,Social Media,Google,45,2022-07-19,2022-08-19,26481,30413.23,3515218,126540,2022-07-16T00:00:00
1229,Social Media - Google - Jul2022,Social Media,Google,41,2022-07-19,2022-08-19,26481,30413.23,3515218,126540,2022-07-16T00:00:00
1230,Search - Google - Apr2023,Search,Google,57,2023-04-14,2023-07-12,72532,64802.14,30381696,1189284,2023-04-13T00:00:00
1231,Search - Google - Apr2023,Search,Google,33,2023-04-14,2023-07-12,72532,64802.14,30381696,1189284,2023-04-04T00:00:00
1232,Search - Google - Apr2023,Search,Google,35,2023-04-14,2023-07-12,72532,64802.14,30381696,1189284,2023-03-31T00:00:00
1233,Search - Google - Apr2023,Search,Google,60,2023-04-14,2023-07-12,72532,64802.14,30381696,1189284,2023-04-09T00:00:00
1234,Search - YouTube - Jun2023,Search,YouTube,14,2023-06-11,2023-08-04,32774,30749.36,4186782,211780,2023-06-06T00:00:00
1235,Search - YouTube - Jun2023,Search,YouTube,27,2023-06-11,2023-08-04,32774,30749.36,4186782,211780,2023-05-31T00:00:00
1236,Video - Instagram - Dec2023,Video,Instagram,18,2023-12-02,2024-02-06,33089,38950.75,5501795,292923,2023-11-30T00:00:00
1237,Video - Instagram - Dec2023,Video,Instagram,15,2023-12-02,2024-02-06,33089,38950.75,5501795,292923,2023-11-23T00:00:00
1238,Video - Instagram - Dec2023,Video,Instagram,29,2023-12-02,2024-02-06,33089,38950.75,5501795,292923,2023-12-01T00:00:00
1239,Video - Instagram - Dec2023,Video,Instagram,10,2023-12-02,2024-02-06,33089,38950.75,5501795,292923,2023-11-18T00:00:00
1240,Display - Google - Apr2021,Display,Google,7,2021-04-16,2021-06-16,17563,20965.78,1934010,110927,2021-04-04T00:00:00
1241,Display - Google - Apr2021,Display,Google,32,2021-04-16,2021-06-16,17563,20965.78,1934010,110927,2021-04-14T00:00:00
1242,Email - Google - Jul2021,Email,Google,64,2021-07-17,2021-10-14,2916,2193.79,327371,13676,2021-07-06T00:00:00
1243,Email - Google - Jul2021,Email,Google,48,2021-07-17,2021-10-14,2916,2193.79,327371,13676,2021-07-04T00:00:00
1244,Email - Google - Jul2021,Email,Google,29,2021-07-17,2021-10-14,2916,2193.79,327371,13676,2021-07-14T00:00:00
1245,Email - Google - Jul2021,Email,Google,59,2021-07-17,2021-10-14,2916,2193.79,327371,13676,2021-07-08T00:00:00
1246,Email - Google - Mar2023,Email,Google,33,2023-03-05,2023-05-30,3864,,1775097,37506,2023-03-03T00:00:00
1247,Email - Google - Mar2023,Email,Google,34,2023-03-05,2023-05-30,3864,,1775097,37506,2023-02-23T00:00:00
1248,Email - Google - Mar2023,Email,Google,54,2023-03-05,2023-05-30,3864,,1775097,37506,2023-02-25T00:00:00
1249,Email - Google - Mar2023,Email,Google,29,2023-03-05,2023-05-30,3864,,1775097,37506,2023-02-23T00:00:00
1250,Display - Facebook - Jul2020,Display,Facebook,57,2020-07-30,2020-09-18,1337,1347.56,396731,14198,2020-07-22T00:00:00
1251,Social Media - YouTube - Feb2022,Social Media,YouTube,58,2022-02-04,2022-03-17,9115,9910.6,2447491,56709,2022-01-21T00:00:00
1252,Social Media - YouTube - Feb2022,Social Media,YouTube,36,2022-02-04,2022-03-17,9115,9910.6,2447491,56709,2022-01-30T00:00:00
1253,Email - YouTube - Aug2024,Email,YouTube,61,2024-08-13,2024-08-28,4312,4714.89,444229,12273,2024-08-01T00:00:00
1254,Email - YouTube - Aug2024,Email,YouTube,40,2024-08-13,2024-08-28,4312,4714.89,444229,12273,2024-08-02T00:00:00
1255,Influencer - Google - Nov2021,Influencer,Google,24,2021-11-26,2022-01-20,62925,58579.58,25403495,1812584,2021-11-23T00:00:00
1256,Influencer - Google - Nov2021,Influencer,Google,4,2021-11-26,2022-01-20,62925,58579.58,25403495,1812584,2021-11-16T00:00:00
1257,Display - TikTok - Nov2020,Display,TikTok,56,2020-11-30,2021-01-24,23263,22750.96,11264862,336425,2020-11-29T00:00:00
1258,Email - Instagram - Nov2021,Email,Instagram,3,2021-11-07,2021-11-29,8361,6985.64,2860769,71945,2021-10-26T00:00:00
1259,Email - Instagram - Nov2021,Email,Instagram,58,2021-11-07,2021-11-29,8361,6985.64,2860769,71945,2021-11-04T00:00:00
1260,Email - Instagram - Nov2021,Email,Instagram,24,2021-11-07,2021-11-29,8361,6985.64,2860769,71945,2021-10-27T00:00:00
1261,Email - Instagram - Nov2021,Email,Instagram,64,2021-11-07,2021-11-29,8361,6985.64,2860769,71945,2021-10-26T00:00:00
1262,Email - Instagram - Nov2021,Email,Instagram,18,2021-11-07,2021-11-29,8361,6985.64,2860769,71945,2021-11-01T00:00:00
1263,Social Media - Google - Jul2021,Social Media,Google,31,2021-07-30,2021-09-24,5926,6669.32,2847951,225572,2021-07-29T00:00:00
1264,Social Media - Google - Jul2021,Social Media,Google,43,2021-07-30,2021-09-24,5926,6669.32,2847951,225572,2021-07-29T00:00:00
1265,Display - LinkedIn - Dec2021,Display,LinkedIn,24,2021-12-22,2022-03-20,10446,11250.28,5240439,266658,2021-12-12T00:00:00
1266,Display - LinkedIn - Dec2021,Display,LinkedIn,12,2021-12-22,2022-03-20,10446,11250.28,5240439,266658,2021-12-12T00:00:00
1267,Display - LinkedIn - Dec2021,Display,LinkedIn,54,2021-12-22,2022-03-20,10446,11250.28,5240439,266658,2021-12-13T00:00:00
1268,Display - LinkedIn - Dec2021,Display,LinkedIn,50,2021-12-22,2022-03-20,10446,11250.28,5240439,266658,2021-12-11T00:00:00
1269,Social Media - LinkedIn - Apr2022,Social Media,LinkedIn,5,2022-04-27,2022-07-07,14380,15527.63,5449657,247562,2022-04-16T00:00:00
1270,Social Media - LinkedIn - Apr2022,Social Media,LinkedIn,14,2022-04-27,2022-07-07,14380,15527.63,5449657,247562,2022-04-26T00:00:00
1271,Social Media - LinkedIn - Apr2022,Social Media,LinkedIn,43,2022-04-27,2022-07-07,14380,15527.63,5449657,247562,2022-04-26T00:00:00
1272,Social Media - LinkedIn - Apr2022,Social Media,LinkedIn,41,2022-04-27,2022-07-07,14380,15527.63,5449657,247562,2022-04-19T00:00:00
1273,Social Media - LinkedIn - Apr2022,Social Media,LinkedIn,58,2022-04-27,2022-07-07,14380,15527.63,5449657,247562,2022-04-20T00:00:00
1274,Video - YouTube - Dec2022,Video,YouTube,16,2022-12-20,2023-01-05,120694,107826.12,20284575,1564699,2022-12-10T00:00:00
1275,Video - YouTube - Dec2022,Video,YouTube,54,2022-12-20,2023-01-05,120694,107826.12,20284575,1564699,2022-12-15T00:00:00
1276,Search - YouTube - May2023,Search,YouTube,19,2023-05-21,2023-05-28,46998,40190.36,12879810,595259,2023-05-10T00:00:00
1277,Search - YouTube - May2023,Search,YouTube,2,2023-05-21,2023-05-28,46998,40190.36,12879810,595259,2023-05-16T00:00:00
1278,Display - Google - Jul2024,Display,Google,17,2024-07-17,2024-09-18,26287,21855.65,4048470,79099,2024-07-05T00:00:00
1279,Display - Google - Jul2024,Display,Google,6,2024-07-17,2024-09-18,26287,21855.65,4048470,79099,2024-07-08T00:00:00
1280,Display - Google - Jul2024,Display,Google,33,2024-07-17,2024-09-18,26287,21855.65,4048470,79099,2024-07-11T00:00:00
1281,Video - Google - Dec2024,Video,Google,49,2024-12-15,2025-02-17,44653,39038.94,12076353,752259,2024-12-08T00:00:00
1282,Video - Google - Dec2024,Video,Google,18,2024-12-15,2025-02-17,44653,39038.94,12076353,752259,2024-12-04T00:00:00
1283,Video - Google - Dec2024,Video,Google,56,2024-12-15,2025-02-17,44653,39038.94,12076353,752259,2024-12-03T00:00:00
1284,Search - Instagram - May2023,Search,Instagram,13,2023-05-31,2023-08-12,72955,63174.5,27168693,731960,2023-05-26T00:00:00
1285,Search - Instagram - May2023,Search,Instagram,15,2023-05-31,2023-08-12,72955,63174.5,27168693,731960,2023-05-20T00:00:00
1286,Search - Instagram - May2023,Search,Instagram,61,2023-05-31,2023-08-12,72955,63174.5,27168693,731960,2023-05-25T00:00:00
1287,Search - Instagram - May2023,Search,Instagram,8,2023-05-31,2023-08-12,72955,63174.5,27168693,731960,2023-05-30T00:00:00
1288,Video - Facebook - Mar2024,Video,Facebook,2,2024-03-29,2024-04-19,32575,37142.63,11190202,680851,2024-03-21T00:00:00
1289,Video - Facebook - Mar2024,Video,Facebook,29,2024-03-29,2024-04-19,32575,37142.63,11190202,680851,2024-03-25T00:00:00
1290,Video - Facebook - Mar2024,Video,Facebook,60,2024-03-29,2024-04-19,32575,37142.63,11190202,680851,2024-03-26T00:00:00
1291,Video - Facebook - Mar2024,Video,Facebook,56,2024-03-29,2024-04-19,32575,37142.63,11190202,680851,2024-03-20T00:00:00
1292,Email - LinkedIn - Jan2022,Email,LinkedIn,9,2022-01-17,2022-04-08,4374,4264.0,553127,28501,2022-01-11T00:00:00
1293,Email - LinkedIn - Jan2022,Email,LinkedIn,56,2022-01-17,2022-04-08,4374,4264.0,553127,28501,2022-01-12T00:00:00
1294,Email - LinkedIn - Jan2022,Email,LinkedIn,62,2022-01-17,2022-04-08,4374,4264.0,553127,28501,2022-01-15T00:00:00
