event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
35157,2021-05-18T16:44:20,1733,session_18303,home,,,desktop,Chrome,841
35158,2021-08-31T07:20:10,345,session_19081,checkout,,,desktop,Samsung Internet,222
35159,2022-01-27T17:37:29,,session_52553,cart,,,mobile,Safari,127
35160,2024-12-18T04:11:28,,session_18910,home,,,tablet,Safari,1021
35161,2023-12-10T06:39:16,,session_45444,search,,,tablet,Edge,697
35162,2024-03-15T16:43:12,1852,session_98005,checkout,,,tablet,Firefox,1141
35163,2022-02-23T18:58:30,,session_30737,home,,,tablet,Chrome,1361
35164,2022-12-25T21:29:42,1500,session_98294,home,,,desktop,Firefox,518
35165,2022-12-02T22:12:27,3478,session_35426,search,,,tablet,Chrome,848
35166,2020-04-30T13:36:20,,session_60850,product_detail,51,,desktop,Chrome,187
35167,2021-10-18T11:47:50,,session_58503,account,,,desktop,Safari,988
35168,2022-05-08T18:37:16,,session_18218,cart,,,mobile,Samsung Internet,717
35169,2020-08-01T08:53:24,,session_76293,cart,,,mobile,Samsung Internet,873
35170,2024-04-27T17:10:48,359,session_25027,product_detail,1,315,desktop,Safari,1349
35171,2021-07-25T17:25:03,4506,session_50814,search,,,mobile,Chrome,1042
35172,2024-05-12T17:09:06,4715,session_21344,account,,,tablet,Samsung Internet,78
35173,2022-04-03T14:59:35,,session_45459,checkout,,,desktop,Firefox,915
35174,2020-06-24T01:19:38,3594,session_34557,checkout,,,mobile,Firefox,1618
35175,2024-06-03T22:28:19,1691,session_76037,category,,,tablet,Firefox,381
35176,2021-12-28T11:44:34,,session_93337,home,,,tablet,Samsung Internet,1125
35177,2024-05-11T08:20:59,96,session_83498,account,,,mobile,Samsung Internet,1177
35178,2021-06-16T00:16:02,,session_88729,home,,,desktop,Chrome,1654
35179,2024-11-25T10:41:15,1656,session_88708,account,,,desktop,Samsung Internet,139
35180,2023-02-09T11:07:22,,session_53161,home,,,desktop,Firefox,-1088
35181,2024-12-23T11:49:06,4010,session_18866,checkout,,,desktop,Chrome,1662
35182,2023-05-09T13:03:01,2641,session_44133,home,,,,,524
35183,2021-03-16T13:38:21,4150,session_46210,cart,,,desktop,Safari,1302
35184,2022-08-30T12:19:29,2175,session_95862,checkout,,,mobile,Edge,372
35185,2020-07-03T05:37:58,,session_97277,search,,,mobile,Samsung Internet,518
35186,2024-11-25T20:48:57,,session_28517,product_detail,20,378,desktop,Edge,776
35187,2023-09-29T09:34:30,,session_35301,product_detail,20,363,mobile,Safari,1293
35188,2021-10-23T00:11:35,,session_65682,checkout,,,mobile,Firefox,1280
35189,2022-10-29T05:34:39,,session_73624,checkout,,,tablet,Edge,1456
35190,2020-03-08T09:48:29,,session_97655,checkout,,,mobile,Firefox,1171
35191,2021-03-09T08:54:18,278,session_96900,category,,,tablet,Firefox,1329
35192,2022-03-16T17:08:22,,session_35332,product_detail,49,,mobile,Chrome,252
35193,2022-01-24T15:05:46,,session_54764,account,,,desktop,Safari,1159
35194,2023-09-02T18:04:38,,session_63154,product_detail,7,1375,,,196
35195,2023-04-03T21:46:48,,session_22206,account,,,,,1656
35196,2022-06-27T20:58:20,,session_87661,checkout,,,tablet,Chrome,1512
35197,2022-12-12T20:25:01,,session_67922,product_detail,37,826,tablet,Samsung Internet,115
35198,2021-07-11T16:29:15,844,session_45820,checkout,,,tablet,Edge,851
35199,2023-02-23T14:30:41,,session_87241,home,,,,,1266
35200,2021-08-06T19:50:44,,session_54827,product_detail,1,,mobile,Safari,210
35201,2023-05-15T13:20:56,,session_40947,product_detail,25,,desktop,Edge,1670
35202,2023-11-30T02:21:54,4577,session_19500,account,,,desktop,Safari,238
35203,2021-05-28T06:50:27,801,session_33761,account,,,desktop,Chrome,1161
35204,2020-09-16T22:34:48,2761,session_27994,cart,,,,,1490
35205,2022-07-12T00:52:11,,session_51147,home,,,tablet,Samsung Internet,322
35206,2024-08-28T19:48:40,2327,session_18122,account,,,desktop,Firefox,917
35207,2022-04-30T04:16:53,,session_58601,category,,,,,1289
35208,2024-05-17T04:39:04,,session_70700,category,,,desktop,Safari,505
35209,2021-11-05T13:48:59,,session_19761,account,,,desktop,Chrome,964
35210,2020-08-07T04:44:29,,session_91999,account,,,desktop,Edge,1375
35211,2020-02-25T18:11:30,,session_95785,search,,,tablet,Firefox,1038
35212,2023-08-05T22:18:31,3766,session_9609,account,,,desktop,Firefox,382
35213,2023-06-16T12:41:20,3395,session_91643,home,,,tablet,Firefox,484
35214,2022-06-08T03:36:54,,session_50933,product_detail,30,,desktop,Firefox,266
35215,2021-11-17T01:08:03,,session_94118,account,,,desktop,Chrome,1253
35216,2021-07-05T10:35:14,,session_17132,account,,,desktop,Chrome,193
35217,2022-05-27T01:05:31,2633,session_13624,category,,,mobile,Safari,1222
35218,2023-08-20T13:08:44,3291,session_81742,product_detail,21,,desktop,Chrome,802
35219,2022-05-04T20:22:42,,session_75735,checkout,,,tablet,Safari,494
35220,2021-07-02T03:19:58,,session_72474,account,,,desktop,Firefox,552
35221,2023-09-04T16:14:37,4872,session_62370,account,,,mobile,Samsung Internet,1739
35222,2024-01-04T17:20:28,768,session_63368,product_detail,2,,tablet,Safari,1232
35223,2024-05-14T07:53:34,,session_67242,product_detail,29,,mobile,Chrome,1640
35224,2022-10-13T06:37:08,,session_19829,category,,,mobile,Safari,608
35225,2022-11-26T21:37:13,,session_56072,search,,,mobile,Samsung Internet,1604
35226,2022-08-13T20:18:29,,session_10258,account,,,tablet,Chrome,964
35227,2024-02-25T19:04:33,83,session_68120,checkout,,,mobile,Safari,618
35228,2030-01-01T00:00:00,4642,session_6088,product_detail,11,,mobile,Safari,1609
35229,2020-01-18T08:45:27,,session_76531,home,,,mobile,Safari,1369
35230,2024-12-20T06:24:11,662,session_12996,checkout,,,tablet,Chrome,1177
35231,2021-09-24T08:35:12,,session_73906,home,,,mobile,Firefox,398
35232,2022-04-28T19:23:33,,session_55044,checkout,,,tablet,Safari,1591
35233,2024-12-09T02:09:28,,session_5986,cart,,,desktop,Firefox,1018
35234,2024-11-01T21:14:20,2867,session_26913,cart,,,desktop,Firefox,874
35235,2021-02-23T00:22:51,,session_62195,product_detail,8,,desktop,Safari,1660
35236,2022-05-17T10:44:21,,session_82220,home,,,tablet,Firefox,1383
35237,2020-03-10T16:52:12,,session_51376,cart,,,mobile,Firefox,1382
35238,2022-09-24T15:10:45,809,session_88325,cart,,,tablet,Safari,1404
35239,2024-02-02T18:59:08,,session_20878,home,,,desktop,Edge,1244
35240,2021-12-31T01:53:00,,session_79237,product_detail,6,,tablet,Chrome,677
35241,2024-01-08T03:41:36,2907,session_90481,checkout,,,tablet,Edge,1603
35242,2021-07-13T02:50:52,,session_72080,product_detail,23,,,,1738
35243,2022-12-10T13:52:00,,session_79120,cart,,,desktop,Safari,1410
35244,2021-07-22T15:41:04,,session_63182,cart,,,desktop,Firefox,1147
35245,2024-12-07T13:35:12,2446,session_26094,category,,,tablet,Safari,1270
35246,2020-03-19T03:08:40,,session_20070,category,,,desktop,Safari,165
35247,2022-03-16T14:21:44,,session_73970,account,,,tablet,Safari,1431
35248,2024-04-28T23:44:26,340,session_72645,checkout,,,tablet,Edge,154
35249,2020-12-25T02:39:09,,session_6728,search,,,tablet,Safari,1063
35250,2024-06-03T06:11:20,3189,session_26914,home,,,mobile,Chrome,1381
35251,2023-01-28T01:36:25,,session_80415,checkout,,,mobile,Edge,1496
35252,2020-11-28T12:46:26,,session_70321,product_detail,2,110,mobile,Firefox,256
35253,2024-09-06T02:08:32,2850,session_6406,cart,,,,,808
35254,2022-05-30T09:15:08,,session_53979,account,,,mobile,Edge,243
35255,2020-01-08T02:38:17,,session_85793,checkout,,,mobile,Chrome,1105
35256,2020-03-22T16:01:01,,session_14839,home,,,desktop,Firefox,786
35257,2024-04-20T22:04:18,2180,session_67900,account,,,desktop,Chrome,447
35258,2024-05-24T03:50:44,,session_66312,home,,,mobile,Safari,570
35259,2022-08-18T21:38:06,,session_46723,account,,,mobile,Firefox,1133
35260,2023-10-20T21:03:36,3234,session_35680,checkout,,,desktop,Firefox,713
35261,2023-07-11T11:07:40,,session_62398,category,,,tablet,Safari,1438
35262,2022-01-20T03:36:30,,session_27988,cart,,,desktop,Safari,1784
35263,2020-08-29T17:02:36,,session_10061,checkout,,,tablet,Safari,459
35264,2022-11-08T11:17:49,,session_31498,category,,,mobile,Edge,379
35265,2020-05-25T22:45:48,,session_52258,cart,,,tablet,Firefox,1633
35266,2023-07-22T10:48:18,,session_51692,home,,,desktop,Firefox,1054
35267,2022-05-23T09:00:56,,session_61775,product_detail,5,80,desktop,Safari,971
35268,2024-03-17T01:04:56,3354,session_21910,product_detail,12,,,,1029
35269,2021-06-06T23:51:00,2178,session_11808,product_detail,40,,mobile,Chrome,1162
35270,2024-10-05T05:38:11,4291,session_60109,category,,,desktop,Edge,1123
35271,2021-04-29T09:26:44,,session_9156,product_detail,21,345,,,827
35272,2022-03-09T12:58:37,,session_73164,search,,,tablet,Edge,597
35273,2023-09-01T20:32:11,490,session_81574,account,,,tablet,Chrome,692
35274,2022-05-14T01:40:06,1984,session_15874,checkout,,,mobile,Safari,1767
35275,2020-01-25T17:20:42,,session_51618,cart,,,tablet,Firefox,535
35276,2024-03-22T06:04:47,,session_16061,category,,,tablet,Chrome,447
35277,2022-05-14T14:42:37,2767,session_89947,cart,,,tablet,Firefox,1401
35278,2021-06-07T18:50:21,119,session_59332,category,,,mobile,Safari,1797
35279,2023-09-22T16:32:31,1750,session_28979,account,,,desktop,Edge,1629
35280,2024-01-06T22:53:54,291,session_44234,search,,,desktop,Edge,1784
35281,2024-07-29T18:29:59,1325,session_95258,search,,,desktop,Chrome,1523
35282,2022-02-25T04:46:01,,session_52552,cart,,,mobile,Safari,247
35283,2021-03-23T06:51:32,,session_5246,home,,,tablet,Firefox,1065
35284,2023-01-11T08:55:45,,session_30487,home,,,desktop,Safari,1193
35285,2030-01-01T00:00:00,,session_74416,cart,,,mobile,Samsung Internet,531
35286,2023-07-17T10:48:28,,session_9769,product_detail,33,,desktop,Samsung Internet,326
35287,2021-07-14T00:39:15,,session_42853,account,,,mobile,Firefox,369
35288,2021-06-29T20:44:41,2479,session_67912,checkout,,,mobile,Firefox,942
35289,2023-03-06T17:39:49,,session_89274,search,,,mobile,Safari,422
35290,2023-04-14T06:33:29,1353,session_36268,search,,,desktop,Edge,723
35291,2022-07-11T22:08:06,4330,session_56052,home,,,desktop,Chrome,1318
35292,2020-08-26T14:37:08,,session_98942,home,,,desktop,Firefox,1342
35293,2024-11-23T09:18:19,223,session_27101,cart,,,desktop,Samsung Internet,1659
35294,2023-03-15T04:29:00,2052,session_86856,cart,,,tablet,Safari,489
35295,2024-08-19T22:08:50,,session_26108,search,,,mobile,Firefox,283
35296,2023-05-05T20:44:13,2080,session_75612,category,,,desktop,Firefox,79
35297,2022-12-29T13:36:22,4122,session_43659,search,,,desktop,Safari,1121
35298,2022-03-23T21:56:13,4029,session_49454,home,,,desktop,Edge,411
35299,2023-10-30T08:48:05,,session_10475,checkout,,,desktop,Safari,929
35300,2020-03-29T04:04:02,,session_71472,category,,,mobile,Firefox,428
35301,2024-09-21T22:20:17,464,session_91662,cart,,,tablet,Chrome,1624
35302,2022-07-27T14:16:52,,session_76974,cart,,,mobile,Edge,625
35303,2022-02-27T22:48:06,,session_59095,checkout,,,mobile,Edge,837
35304,2021-07-20T21:21:49,,session_6184,checkout,,,tablet,Samsung Internet,920
35305,2024-03-02T01:31:48,4334,session_14981,home,,,desktop,Safari,247
35306,2022-11-14T16:59:33,,session_41349,category,,,tablet,Firefox,1194
35307,2022-08-11T01:20:23,,session_21179,home,,,mobile,Safari,913
35308,2023-07-28T13:25:25,,session_45221,cart,,,mobile,Chrome,1239
35309,2024-02-17T07:06:20,,session_83106,checkout,,,mobile,Safari,704
35310,2021-01-19T06:25:14,,session_54542,product_detail,18,,tablet,Safari,754
35311,2023-11-10T20:36:45,,session_20333,cart,,,desktop,Safari,599
35312,2020-02-28T17:50:00,,session_90692,home,,,tablet,Safari,245
35313,2020-03-13T02:08:40,,session_70869,search,,,tablet,Firefox,705
35314,2024-09-19T18:28:15,4178,session_70377,cart,,,desktop,Chrome,951
35315,2023-04-12T22:42:02,,session_33150,search,,,tablet,Samsung Internet,1586
35316,2023-08-13T22:06:34,,session_42795,search,,,mobile,Chrome,246
35317,2020-07-31T12:38:08,,session_4249,category,,,desktop,Chrome,149
35318,2030-01-01T00:00:00,473,session_34592,checkout,,,mobile,Firefox,259
35319,2021-12-08T02:24:43,2986,session_26293,home,,,,,250
35320,2022-12-03T05:56:32,4194,session_65860,home,,,mobile,Safari,153
35321,2023-07-18T06:07:31,1294,session_42824,search,,,mobile,Firefox,191
35322,2021-08-05T12:27:27,,session_43637,product_detail,28,196,mobile,Edge,1495
35323,2023-12-06T17:44:35,,session_72371,category,,,tablet,Firefox,1746
35324,2020-07-17T02:39:46,4518,session_62615,account,,,mobile,Safari,1674
35325,2023-06-04T09:41:30,,session_98900,home,,,mobile,Samsung Internet,1472
35326,2020-09-22T06:27:16,,session_99868,home,,,desktop,Safari,291
35327,2021-12-01T16:57:05,,session_2406,search,,,tablet,Edge,270
35328,2021-04-18T03:08:07,,session_71835,cart,,,desktop,Chrome,662
35329,2024-11-19T03:39:19,1587,session_91973,account,,,tablet,Safari,257
35330,2023-01-09T14:37:45,2269,session_36309,checkout,,,mobile,Firefox,1664
35331,2021-10-04T08:56:28,,session_33590,account,,,mobile,Edge,1467
35332,2022-11-23T21:40:46,3233,session_6704,checkout,,,tablet,Samsung Internet,68
35333,2024-03-04T16:24:39,,session_36220,product_detail,37,,tablet,Edge,583
35334,2023-02-14T19:40:50,,session_77582,checkout,,,tablet,Firefox,863
35335,2022-10-22T16:39:50,,session_56523,home,,,desktop,Samsung Internet,1507
35336,2030-01-01T00:00:00,,session_53108,account,,,mobile,Edge,184
35337,2022-01-10T02:30:29,4395,session_46420,account,,,desktop,Samsung Internet,1314
35338,2023-10-15T05:42:26,,session_22568,cart,,,desktop,Chrome,831
35339,2022-06-26T00:53:14,,session_10129,category,,,mobile,Safari,678
35340,2020-06-07T15:52:10,,session_3395,home,,,desktop,Samsung Internet,1439
35341,2020-05-18T20:51:38,,session_4007,home,,,tablet,Safari,344
35342,2021-10-02T22:33:27,2249,session_46623,home,,,tablet,Safari,798
35343,2021-10-30T12:14:23,,session_72520,search,,,mobile,Safari,671
35344,2021-08-25T11:50:49,,session_19036,checkout,,,desktop,Firefox,1681
35345,2020-03-06T12:21:58,,session_72039,search,,,,,1074
35346,2022-08-03T06:34:12,4246,session_52231,product_detail,24,,desktop,Firefox,795
35347,2022-02-10T00:11:57,,session_78075,home,,,mobile,Firefox,70
35348,2023-09-30T09:11:13,,session_25005,account,,,tablet,Safari,788
35349,2022-01-21T03:05:07,,session_43448,home,,,,,1135
35350,2021-07-21T00:52:56,4059,session_26138,checkout,,,mobile,Samsung Internet,1578
35351,2021-04-15T11:05:42,,session_1839,cart,,,desktop,Firefox,1023
35352,2023-07-16T10:32:20,3127,session_82385,category,,,tablet,Safari,1445
35353,2022-09-08T02:19:32,,session_92119,checkout,,,tablet,Samsung Internet,1451
35354,2024-06-23T16:43:14,4408,session_3828,category,,,desktop,Firefox,491
35355,2024-04-02T13:46:20,,session_52128,category,,,tablet,Safari,1599
35356,2021-12-09T17:53:06,,session_89310,checkout,,,,,-1161
35357,2023-01-15T03:43:36,,session_15475,product_detail,17,,tablet,Edge,416
35358,2020-01-10T07:19:34,,session_71474,checkout,,,desktop,Edge,730
35359,2024-03-22T06:21:13,,session_7958,product_detail,7,,desktop,Firefox,777
35360,2021-12-01T20:10:39,,session_14357,search,,,mobile,Safari,1116
35361,2023-04-26T19:16:02,,session_64819,checkout,,,desktop,Chrome,964
35362,2021-01-28T02:26:25,,session_55041,checkout,,,tablet,Samsung Internet,714
35363,2023-03-19T02:01:03,3777,session_3026,product_detail,22,,mobile,Samsung Internet,505
35364,2023-05-25T01:15:15,477,session_36744,home,,,tablet,Firefox,1062
35365,2020-05-22T17:52:59,,session_26810,account,,,mobile,Firefox,421
35366,2024-11-18T23:43:44,4725,session_36223,product_detail,63,,tablet,Safari,892
35367,2020-02-04T12:24:13,,session_40068,cart,,,tablet,Edge,238
35368,2020-03-10T05:28:23,,session_61514,product_detail,28,,tablet,Edge,1795
35369,2024-05-19T05:20:47,2119,session_96531,checkout,,,desktop,Edge,131
35370,2023-04-27T04:55:00,,session_84714,search,,,,,64
35371,2021-10-08T13:54:30,,session_16852,checkout,,,tablet,Firefox,316
35372,2020-03-02T00:04:09,,session_40197,home,,,tablet,Samsung Internet,1790
35373,2024-10-22T09:01:28,2269,session_12750,category,,,desktop,Samsung Internet,1559
35374,2021-11-13T16:55:02,,session_80614,cart,,,tablet,Safari,1170
35375,2020-07-03T13:07:47,,session_88995,cart,,,desktop,Samsung Internet,1078
35376,2020-02-04T20:20:55,,session_16978,category,,,desktop,Firefox,1256
35377,2030-01-01T00:00:00,4062,session_93786,checkout,,,mobile,Edge,-679
35378,2023-08-21T05:05:27,,session_37584,search,,,mobile,Safari,1415
35379,2024-10-26T03:13:15,1625,session_68467,checkout,,,tablet,Edge,1310
35380,2020-02-25T15:14:31,,session_53564,account,,,mobile,Samsung Internet,328
35381,2022-04-29T02:43:05,,session_22043,category,,,tablet,Chrome,1008
35382,2024-10-01T04:29:31,1281,session_75663,product_detail,35,,mobile,Safari,1498
35383,2021-05-27T11:43:05,,session_79482,checkout,,,mobile,Firefox,1575
35384,2022-07-31T23:08:35,,session_18108,checkout,,,desktop,Chrome,748
35385,2020-03-29T04:21:06,,session_78817,search,,,desktop,Chrome,156
35386,2023-04-04T00:55:47,,session_43090,category,,,mobile,Chrome,1768
35387,2021-08-12T15:23:41,,session_56847,category,,,desktop,Samsung Internet,495
35388,2020-04-28T13:12:05,,session_50851,product_detail,46,1126,desktop,Safari,593
35389,2024-08-09T02:24:44,4810,session_9135,account,,,tablet,Samsung Internet,1696
35390,2021-06-16T05:56:40,,session_11368,account,,,tablet,Firefox,177
35391,2022-08-13T16:40:11,,session_39955,home,,,mobile,Safari,601
35392,2023-06-27T20:06:22,,session_98095,home,,,,,692
35393,2021-04-02T22:52:56,,session_40881,category,,,desktop,Edge,220
35394,2022-09-26T02:09:50,769,session_65182,account,,,desktop,Samsung Internet,937
35395,2024-01-31T20:49:50,1589,session_40688,search,,,mobile,Chrome,380
35396,2023-01-25T18:17:08,4397,session_3331,search,,,desktop,Edge,1531
35397,2021-04-01T20:55:27,,session_14,checkout,,,mobile,Edge,119
35398,2024-04-23T23:13:15,2391,session_96141,search,,,tablet,Safari,953
35399,2022-12-03T10:13:18,,session_94981,search,,,desktop,Edge,517
35400,2024-01-31T02:40:32,,session_13805,checkout,,,mobile,Samsung Internet,498
35401,2020-07-29T18:58:02,,session_55479,account,,,mobile,Firefox,107
35402,2020-03-06T11:30:33,,session_71388,product_detail,26,,mobile,Edge,1378
35403,2023-02-12T12:28:01,,session_69712,category,,,desktop,Firefox,720
35404,2021-02-28T21:36:43,,session_88895,cart,,,tablet,Samsung Internet,1032
35405,2022-10-26T15:15:06,2339,session_48657,product_detail,30,1376,tablet,Samsung Internet,169
35406,2022-04-25T09:23:44,1296,session_31665,checkout,,,mobile,Safari,379
35407,2022-10-01T21:37:43,557,session_80419,checkout,,,tablet,Chrome,903
35408,2020-07-23T16:21:41,,session_52468,checkout,,,desktop,Chrome,303
35409,2021-02-22T17:19:24,,session_3511,search,,,tablet,Chrome,823
35410,2020-12-08T10:41:40,1402,session_65933,product_detail,42,,tablet,Chrome,274
35411,2024-01-23T03:57:42,2925,session_73623,search,,,tablet,Samsung Internet,166
35412,2022-05-27T14:10:31,,session_57698,account,,,tablet,Chrome,680
35413,2023-02-25T22:22:42,,session_17486,product_detail,16,,mobile,Samsung Internet,220
35414,2020-04-28T18:37:35,,session_88244,home,,,desktop,Firefox,524
35415,2020-12-24T08:42:51,,session_64758,search,,,tablet,Edge,973
35416,2022-12-18T03:01:30,,session_96906,account,,,mobile,Samsung Internet,910
35417,2020-10-02T20:06:37,,session_22087,cart,,,mobile,Safari,749
35418,2024-12-24T15:21:10,2471,session_36404,home,,,mobile,Firefox,383
35419,2024-09-25T16:31:28,4914,session_50412,home,,,desktop,Firefox,910
35420,2020-07-16T12:46:58,,session_47697,home,,,,,547
35421,2022-12-30T08:37:57,,session_35642,product_detail,14,,mobile,Samsung Internet,122
35422,2022-10-04T05:58:40,,session_17518,cart,,,mobile,Chrome,1581
35423,2021-04-15T00:23:29,,session_46387,cart,,,desktop,Safari,184
35424,2020-08-05T19:37:37,,session_49741,search,,,tablet,Chrome,620
35425,2022-11-27T08:40:02,,session_78153,home,,,mobile,Edge,959
35426,2024-08-13T03:17:10,139,session_92817,home,,,tablet,Firefox,1351
35427,2030-01-01T00:00:00,,session_67625,category,,,desktop,Samsung Internet,561
35428,2022-06-07T06:11:45,,session_36842,cart,,,desktop,Chrome,71
35429,2022-10-22T07:19:20,,session_22915,search,,,tablet,Samsung Internet,1038
35430,2023-12-15T01:45:05,,session_47817,account,,,desktop,Samsung Internet,815
35431,2024-08-18T11:53:59,4366,session_51804,cart,,,desktop,Safari,1564
35432,2022-05-29T02:30:23,,session_12359,category,,,mobile,Edge,1172
35433,2023-01-23T21:37:51,,session_22493,account,,,desktop,Edge,956
35434,2024-06-17T19:14:49,2338,session_56729,checkout,,,desktop,Edge,485
35435,2022-02-16T18:34:04,1833,session_60767,cart,,,desktop,Safari,977
35436,2021-06-05T13:41:57,,session_19574,account,,,tablet,Chrome,460
35437,2024-01-31T02:41:38,114,session_33895,checkout,,,desktop,Safari,1690
35438,2020-03-02T07:26:42,,session_36233,home,,,mobile,Firefox,128
35439,2022-05-01T00:34:16,907,session_82364,category,,,mobile,Samsung Internet,1776
35440,2023-01-16T09:59:53,,session_31056,category,,,mobile,Firefox,1420
35441,2021-07-26T02:27:20,,session_23516,home,,,tablet,Samsung Internet,924
35442,2020-07-18T12:58:30,933,session_89788,product_detail,58,,desktop,Safari,196
35443,2021-10-05T10:21:41,,session_48478,checkout,,,desktop,Safari,1565
35444,2020-02-10T19:03:32,,session_40763,checkout,,,tablet,Edge,827
35445,2021-04-23T13:16:24,,session_20555,cart,,,tablet,Edge,1205
35446,2024-09-02T23:12:03,,session_3571,checkout,,,mobile,Safari,1710
35447,2021-04-11T11:55:54,,session_59341,account,,,desktop,Safari,1620
35448,2022-03-03T02:05:04,,session_25345,search,,,desktop,Safari,1278
35449,2023-05-14T21:12:47,,session_24159,account,,,tablet,Samsung Internet,359
35450,2022-07-29T04:16:17,,session_32917,account,,,mobile,Safari,-392
35451,2023-03-19T02:17:11,,session_22559,search,,,desktop,Chrome,955
35452,2021-07-07T07:13:33,,session_30663,search,,,tablet,Safari,1105
35453,2021-04-20T01:58:18,,session_36015,cart,,,desktop,Edge,863
35454,2022-11-25T05:03:05,4497,session_34672,category,,,mobile,Safari,1743
35455,2020-06-16T08:04:21,,session_87398,product_detail,59,,desktop,Firefox,105
35456,2021-07-11T04:41:59,3957,session_40540,search,,,mobile,Samsung Internet,526
35457,2024-07-06T19:52:55,261,session_7449,cart,,,mobile,Samsung Internet,1174
35458,2024-06-25T03:48:59,4373,session_76269,category,,,mobile,Edge,593
35459,2021-11-28T13:10:20,,session_24044,search,,,tablet,Edge,925
35460,2020-07-31T05:36:31,,session_97547,product_detail,45,,mobile,Edge,81
35461,2024-10-08T05:17:03,,session_98026,cart,,,desktop,Samsung Internet,1433
35462,2022-09-28T14:38:01,,session_65464,product_detail,37,,desktop,Samsung Internet,1514
35463,2030-01-01T00:00:00,,session_97276,checkout,,,mobile,Edge,477
35464,2024-03-12T11:03:57,3137,session_8471,product_detail,26,,tablet,Edge,301
35465,2022-12-28T03:28:25,280,session_22104,home,,,tablet,Firefox,680
35466,2022-11-08T10:51:50,878,session_59112,home,,,mobile,Samsung Internet,584
35467,2021-01-13T21:06:03,,session_68185,account,,,desktop,Firefox,1425
35468,2024-06-30T07:46:54,1932,session_2309,category,,,mobile,Chrome,523
35469,2024-03-02T12:01:20,1464,session_13021,account,,,desktop,Chrome,696
35470,2021-09-08T22:29:08,,session_95543,cart,,,desktop,Edge,915
35471,2020-11-09T11:57:31,,session_568,account,,,mobile,Safari,231
35472,2020-09-26T02:00:17,,session_53590,category,,,mobile,Edge,1322
35473,2022-11-05T03:25:07,1940,session_5546,checkout,,,desktop,Firefox,1120
35474,2020-05-08T03:20:52,,session_11529,home,,,tablet,Chrome,256
35475,2024-08-04T19:56:37,1206,session_68104,home,,,desktop,Samsung Internet,1324
35476,2022-06-06T11:31:49,,session_9415,cart,,,desktop,Firefox,373
35477,2020-12-22T05:30:55,,session_79460,home,,,desktop,Safari,1778
35478,2023-07-11T07:50:40,4831,session_85973,cart,,,desktop,Edge,1574
35479,2022-09-26T08:19:11,788,session_59114,category,,,desktop,Chrome,64
35480,2024-10-15T09:17:51,347,session_84027,checkout,,,desktop,Samsung Internet,97
35481,2022-09-05T17:20:48,,session_27870,home,,,mobile,Samsung Internet,948
35482,2024-03-10T10:54:30,3952,session_77291,account,,,tablet,Safari,1743
35483,2030-01-01T00:00:00,,session_23588,product_detail,52,212,mobile,Samsung Internet,876
35484,2023-05-17T12:31:16,,session_79396,checkout,,,tablet,Safari,604
35485,2023-08-27T20:06:56,,session_30744,cart,,,tablet,Samsung Internet,825
35486,2020-03-07T08:43:16,,session_34767,home,,,tablet,Firefox,290
35487,2023-06-20T08:45:48,,session_17921,cart,,,mobile,Samsung Internet,136
35488,2020-05-30T10:12:20,,session_62103,account,,,mobile,Chrome,232
35489,2020-08-04T01:24:30,,session_78026,category,,,desktop,Edge,418
35490,2021-01-14T01:08:46,3683,session_21617,checkout,,,mobile,Samsung Internet,614
35491,2020-02-14T12:06:54,,session_94585,product_detail,58,502,tablet,Chrome,443
35492,2024-09-15T21:22:30,1157,session_18089,account,,,tablet,Safari,1265
35493,2021-11-09T23:45:42,293,session_75039,product_detail,40,,tablet,Edge,932
35494,2023-09-25T08:25:36,779,session_45260,cart,,,mobile,Firefox,785
35495,2024-11-14T04:55:27,,session_7405,search,,,mobile,Safari,1387
35496,2024-09-18T16:39:04,2812,session_33684,checkout,,,tablet,Firefox,283
35497,2020-03-17T09:01:23,,session_41903,account,,,desktop,Edge,1486
35498,2030-01-01T00:00:00,,session_24722,search,,,,,1367
35499,2022-04-07T07:17:05,86,session_44005,home,,,desktop,Edge,1618
35500,2024-10-02T10:55:14,3913,session_80545,account,,,mobile,Firefox,180
35501,2020-11-17T09:15:27,,session_70094,home,,,tablet,Edge,902
35502,2022-04-24T23:36:07,,session_8177,account,,,desktop,Safari,130
35503,2020-09-14T21:37:54,,session_67055,checkout,,,tablet,Safari,389
35504,2021-12-06T23:24:14,1990,session_28304,account,,,desktop,Samsung Internet,532
35505,2024-06-30T11:48:30,4170,session_33612,search,,,mobile,Chrome,764
35506,2022-11-05T00:29:49,4917,session_16651,search,,,mobile,Safari,1734
35507,2024-01-11T09:40:43,1816,session_41247,product_detail,11,,desktop,Safari,1129
35508,2022-04-14T20:47:18,,session_24363,cart,,,mobile,Samsung Internet,947
35509,2022-03-19T11:00:29,,session_9895,home,,,mobile,Samsung Internet,1042
35510,2021-04-28T06:49:58,,session_97188,category,,,desktop,Samsung Internet,1107
35511,2024-01-10T06:31:17,3086,session_88030,cart,,,mobile,Firefox,813
35512,2023-06-28T01:04:03,,session_5912,category,,,mobile,Samsung Internet,267
35513,2020-03-03T14:42:02,,session_56101,cart,,,tablet,Edge,1208
35514,2020-01-10T12:07:35,,session_23886,home,,,desktop,Firefox,308
